sep=,
File............:  30cycle - JAN;12.2023
System..........:  
Temperature.....:  -0.0+-0.0C
Time............:  11:20:46-12:41:18
Slewrate........:  10mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
Reference.......:   0.5498549;  1.2776189 PO/PF  0; 3444
Cyclic voltammogram
Lines:   15100
Columns: 8
Number,Time/s,Potential/V,Current/A,TC:K;V=201/C,TC:K;V=201/C,NTC/C,pos_x_fi/m,pos_x_la/m
10952,3.504e+03,0.765598,-1.168e-05,9.302e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
10953,3.505e+03,0.762404,-1.246e-05,9.302e+00,8.858e+00,4.122e+01,9.853e-02,4.140e-02
10954,3.505e+03,0.759210,-1.332e-05,9.302e+00,8.857e+00,4.122e+01,9.853e-02,4.140e-02
10955,3.505e+03,0.756016,-1.426e-05,9.303e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
10956,3.506e+03,0.752822,-1.529e-05,9.303e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
10957,3.506e+03,0.749628,-1.644e-05,9.302e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
10958,3.506e+03,0.746434,-1.771e-05,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
10959,3.507e+03,0.743240,-1.913e-05,9.302e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
10960,3.507e+03,0.740046,-2.069e-05,9.303e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
10961,3.507e+03,0.736852,-2.246e-05,9.304e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
10962,3.508e+03,0.733498,-2.443e-05,9.302e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
10963,3.508e+03,0.730304,-2.664e-05,9.301e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
10964,3.508e+03,0.727110,-2.913e-05,9.304e+00,8.860e+00,4.124e+01,9.853e-02,4.140e-02
10965,3.508e+03,0.723916,-3.194e-05,9.303e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
10966,3.509e+03,0.720722,-3.512e-05,9.302e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
10967,3.509e+03,0.717528,-3.874e-05,9.301e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
10968,3.509e+03,0.714334,-4.285e-05,9.304e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
10969,3.510e+03,0.711140,-4.752e-05,9.304e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
10970,3.510e+03,0.707946,-5.280e-05,9.303e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
10971,3.510e+03,0.704752,-5.871e-05,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
10972,3.511e+03,0.701558,-6.525e-05,9.301e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
10973,3.511e+03,0.698363,-7.238e-05,9.303e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
10974,3.511e+03,0.695169,-7.996e-05,9.302e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
10975,3.512e+03,0.691975,-8.786e-05,9.300e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
10976,3.512e+03,0.688781,-9.589e-05,9.299e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
10977,3.512e+03,0.685587,-1.037e-04,9.300e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
10978,3.513e+03,0.682393,-1.111e-04,9.300e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
10979,3.513e+03,0.679199,-1.176e-04,9.301e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
10980,3.513e+03,0.676005,-1.228e-04,9.300e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
10981,3.514e+03,0.672811,-1.264e-04,9.300e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
10982,3.514e+03,0.669617,-1.280e-04,9.301e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
10983,3.514e+03,0.666423,-1.275e-04,9.299e+00,8.854e+00,4.121e+01,9.853e-02,4.140e-02
10984,3.515e+03,0.663069,-1.249e-04,9.299e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
10985,3.515e+03,0.659875,-1.204e-04,9.300e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
10986,3.515e+03,0.656681,-1.143e-04,9.301e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
10987,3.516e+03,0.653487,-1.067e-04,9.301e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
10988,3.516e+03,0.650293,-9.832e-05,9.301e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
10989,3.516e+03,0.647099,-8.942e-05,9.302e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
10990,3.516e+03,0.643905,-8.049e-05,9.302e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
10991,3.517e+03,0.640711,-7.197e-05,9.301e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
10992,3.517e+03,0.637517,-6.410e-05,9.301e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
10993,3.517e+03,0.634323,-5.710e-05,9.303e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
10994,3.518e+03,0.631129,-5.105e-05,9.303e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
10995,3.518e+03,0.627935,-4.593e-05,9.302e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
10996,3.518e+03,0.624741,-4.165e-05,9.301e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
10997,3.519e+03,0.621547,-3.810e-05,9.302e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
10998,3.519e+03,0.618353,-3.516e-05,9.303e+00,8.859e+00,4.123e+01,9.853e-02,4.140e-02
10999,3.519e+03,0.615159,-3.271e-05,9.298e+00,8.854e+00,4.123e+01,9.853e-02,4.140e-02
11000,3.520e+03,0.611965,-3.064e-05,9.302e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
11001,3.520e+03,0.608770,-2.889e-05,9.305e+00,8.860e+00,4.124e+01,9.853e-02,4.140e-02
11002,3.520e+03,0.605576,-2.739e-05,9.304e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
11003,3.521e+03,0.602382,-2.607e-05,9.303e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
11004,3.521e+03,0.599188,-2.490e-05,9.305e+00,8.861e+00,4.124e+01,9.853e-02,4.140e-02
11005,3.521e+03,0.595994,-2.386e-05,9.307e+00,8.862e+00,4.125e+01,9.853e-02,4.140e-02
11006,3.522e+03,0.592800,-2.292e-05,9.304e+00,8.859e+00,4.125e+01,9.853e-02,4.140e-02
11007,3.522e+03,0.589446,-2.207e-05,9.304e+00,8.860e+00,4.125e+01,9.853e-02,4.140e-02
11008,3.522e+03,0.586252,-2.129e-05,9.302e+00,8.857e+00,4.125e+01,9.853e-02,4.140e-02
11009,3.523e+03,0.583058,-2.055e-05,9.304e+00,8.859e+00,4.125e+01,9.853e-02,4.140e-02
11010,3.523e+03,0.579864,-1.988e-05,9.306e+00,8.861e+00,4.125e+01,9.853e-02,4.140e-02
11011,3.523e+03,0.576670,-1.922e-05,9.305e+00,8.861e+00,4.125e+01,9.853e-02,4.140e-02
11012,3.524e+03,0.573476,-1.860e-05,9.307e+00,8.862e+00,4.125e+01,9.853e-02,4.140e-02
11013,3.524e+03,0.570282,-1.801e-05,9.304e+00,8.859e+00,4.125e+01,9.853e-02,4.140e-02
11014,3.524e+03,0.567088,-1.746e-05,9.306e+00,8.861e+00,4.125e+01,9.853e-02,4.140e-02
11015,3.524e+03,0.563894,-1.691e-05,9.303e+00,8.859e+00,4.125e+01,9.853e-02,4.140e-02
11016,3.525e+03,0.560700,-1.639e-05,9.304e+00,8.860e+00,4.124e+01,9.853e-02,4.140e-02
11017,3.525e+03,0.557506,-1.587e-05,9.305e+00,8.860e+00,4.124e+01,9.853e-02,4.140e-02
11018,3.525e+03,0.554312,-1.536e-05,9.303e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
11019,3.526e+03,0.551118,-1.487e-05,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
11020,3.526e+03,0.547924,-1.440e-05,9.302e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
11021,3.526e+03,0.544730,-1.393e-05,9.303e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
11022,3.527e+03,0.541536,-1.348e-05,9.301e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
11023,3.527e+03,0.538342,-1.305e-05,9.300e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
11024,3.527e+03,0.535148,-1.264e-05,9.302e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
11025,3.528e+03,0.531954,-1.224e-05,9.303e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
11026,3.528e+03,0.528760,-1.187e-05,9.303e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
11027,3.528e+03,0.525566,-1.150e-05,9.301e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
11028,3.529e+03,0.522371,-1.116e-05,9.302e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
11029,3.529e+03,0.519177,-1.084e-05,9.302e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
11030,3.529e+03,0.515824,-1.050e-05,9.303e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
11031,3.530e+03,0.512630,-1.019e-05,9.302e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
11032,3.530e+03,0.509436,-9.895e-06,9.303e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
11033,3.530e+03,0.506242,-9.607e-06,9.302e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
11034,3.531e+03,0.503048,-9.318e-06,9.301e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
11035,3.531e+03,0.499853,-9.050e-06,9.305e+00,8.861e+00,4.123e+01,9.853e-02,4.140e-02
11036,3.531e+03,0.496659,-8.774e-06,9.302e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
11037,3.532e+03,0.493465,-8.507e-06,9.300e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
11038,3.532e+03,0.490271,-8.244e-06,9.304e+00,8.859e+00,4.123e+01,9.853e-02,4.140e-02
11039,3.532e+03,0.487077,-7.989e-06,9.303e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
11040,3.532e+03,0.483883,-7.743e-06,9.303e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
11041,3.533e+03,0.480689,-7.500e-06,9.301e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
11042,3.533e+03,0.477495,-7.268e-06,9.302e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
11043,3.533e+03,0.474301,-7.049e-06,9.302e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
11044,3.534e+03,0.471107,-6.830e-06,9.305e+00,8.860e+00,4.123e+01,9.853e-02,4.140e-02
11045,3.534e+03,0.467913,-6.615e-06,9.302e+00,8.857e+00,4.122e+01,9.853e-02,4.140e-02
11046,3.534e+03,0.464719,-6.408e-06,9.299e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
11047,3.535e+03,0.461525,-6.206e-06,9.303e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
11048,3.535e+03,0.458331,-6.019e-06,9.301e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
11049,3.535e+03,0.455137,-5.830e-06,9.302e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
11050,3.536e+03,0.451943,-5.647e-06,9.305e+00,8.860e+00,4.124e+01,9.853e-02,4.140e-02
11051,3.536e+03,0.448749,-5.471e-06,9.304e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
11052,3.536e+03,0.445395,-5.314e-06,9.302e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
11053,3.537e+03,0.442201,-5.155e-06,9.301e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
11054,3.537e+03,0.439007,-5.012e-06,9.304e+00,8.860e+00,4.124e+01,9.853e-02,4.140e-02
11055,3.537e+03,0.435813,-4.861e-06,9.303e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
11056,3.538e+03,0.432619,-4.719e-06,9.303e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
11057,3.538e+03,0.429425,-4.581e-06,9.302e+00,8.859e+00,4.123e+01,9.853e-02,4.140e-02
11058,3.538e+03,0.426231,-4.449e-06,9.304e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
11059,3.539e+03,0.423037,-4.320e-06,9.303e+00,8.858e+00,4.125e+01,9.853e-02,4.140e-02
11060,3.539e+03,0.419843,-4.201e-06,9.305e+00,8.860e+00,4.125e+01,9.853e-02,4.140e-02
11061,3.539e+03,0.416649,-4.090e-06,9.305e+00,8.860e+00,4.125e+01,9.853e-02,4.140e-02
11062,3.540e+03,0.413454,-3.969e-06,9.303e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
11063,3.540e+03,0.410260,-3.864e-06,9.303e+00,8.859e+00,4.125e+01,9.853e-02,4.140e-02
11064,3.540e+03,0.407066,-3.764e-06,9.305e+00,8.860e+00,4.124e+01,9.853e-02,4.140e-02
11065,3.540e+03,0.403872,-3.671e-06,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
11066,3.541e+03,0.400678,-3.581e-06,9.304e+00,8.861e+00,4.124e+01,9.853e-02,4.140e-02
11067,3.541e+03,0.397484,-3.508e-06,9.304e+00,8.860e+00,4.124e+01,9.853e-02,4.140e-02
11068,3.541e+03,0.394290,-3.429e-06,9.303e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
11069,3.542e+03,0.391096,-3.374e-06,9.302e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
11070,3.542e+03,0.387902,-3.310e-06,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
11071,3.542e+03,0.384708,-3.254e-06,9.303e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
11072,3.543e+03,0.381514,-3.201e-06,9.303e+00,8.858e+00,4.125e+01,9.853e-02,4.140e-02
11073,3.543e+03,0.378320,-3.162e-06,9.306e+00,8.862e+00,4.125e+01,9.853e-02,4.140e-02
11074,3.543e+03,0.375126,-3.119e-06,9.305e+00,8.861e+00,4.125e+01,9.853e-02,4.140e-02
11075,3.544e+03,0.371772,-3.093e-06,9.302e+00,8.858e+00,4.125e+01,9.853e-02,4.140e-02
11076,3.544e+03,0.368578,-3.068e-06,9.305e+00,8.860e+00,4.125e+01,9.853e-02,4.140e-02
11077,3.544e+03,0.365384,-3.044e-06,9.303e+00,8.859e+00,4.125e+01,9.853e-02,4.140e-02
11078,3.545e+03,0.362190,-3.031e-06,9.304e+00,8.859e+00,4.125e+01,9.853e-02,4.140e-02
11079,3.545e+03,0.358996,-3.021e-06,9.304e+00,8.860e+00,4.125e+01,9.853e-02,4.140e-02
11080,3.545e+03,0.355802,-3.004e-06,9.307e+00,8.862e+00,4.125e+01,9.853e-02,4.140e-02
11081,3.546e+03,0.352608,-2.998e-06,9.304e+00,8.860e+00,4.125e+01,9.853e-02,4.140e-02
11082,3.546e+03,0.349414,-2.995e-06,9.306e+00,8.861e+00,4.125e+01,9.853e-02,4.140e-02
11083,3.546e+03,0.346220,-2.980e-06,9.306e+00,8.861e+00,4.125e+01,9.853e-02,4.140e-02
11084,3.547e+03,0.343026,-2.980e-06,9.305e+00,8.859e+00,4.126e+01,9.853e-02,4.140e-02
11085,3.547e+03,0.339832,-2.982e-06,9.307e+00,8.862e+00,4.126e+01,9.853e-02,4.140e-02
11086,3.547e+03,0.336638,-2.984e-06,9.308e+00,8.863e+00,4.126e+01,9.853e-02,4.140e-02
11087,3.548e+03,0.333444,-2.990e-06,9.307e+00,8.862e+00,4.126e+01,9.853e-02,4.140e-02
11088,3.548e+03,0.330250,-2.986e-06,9.307e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11089,3.548e+03,0.327055,-2.986e-06,9.306e+00,8.861e+00,4.125e+01,9.853e-02,4.140e-02
11090,3.548e+03,0.323861,-2.997e-06,9.304e+00,8.860e+00,4.125e+01,9.853e-02,4.140e-02
11091,3.549e+03,0.320667,-2.998e-06,9.306e+00,8.861e+00,4.125e+01,9.853e-02,4.140e-02
11092,3.549e+03,0.317473,-3.011e-06,9.307e+00,8.862e+00,4.126e+01,9.853e-02,4.140e-02
11093,3.549e+03,0.314279,-3.030e-06,9.306e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11094,3.550e+03,0.311085,-3.031e-06,9.306e+00,8.861e+00,4.127e+01,9.853e-02,4.140e-02
11095,3.550e+03,0.307891,-3.048e-06,9.307e+00,8.863e+00,4.127e+01,9.853e-02,4.140e-02
11096,3.550e+03,0.304697,-3.060e-06,9.308e+00,8.863e+00,4.127e+01,9.853e-02,4.140e-02
11097,3.551e+03,0.301503,-2.804e-06,9.307e+00,8.863e+00,4.127e+01,9.853e-02,4.140e-02
11098,3.551e+03,0.302302,5.674e-08,9.306e+00,8.861e+00,4.127e+01,9.853e-02,4.140e-02
11099,3.551e+03,0.305496,4.586e-07,9.306e+00,8.862e+00,4.127e+01,9.853e-02,4.140e-02
11100,3.552e+03,0.308690,6.507e-07,9.306e+00,8.862e+00,4.126e+01,9.853e-02,4.140e-02
11101,3.552e+03,0.311884,7.739e-07,9.307e+00,8.861e+00,4.127e+01,9.853e-02,4.140e-02
11102,3.552e+03,0.315078,8.694e-07,9.306e+00,8.860e+00,4.126e+01,9.853e-02,4.140e-02
11103,3.553e+03,0.318272,9.504e-07,9.305e+00,8.860e+00,4.125e+01,9.853e-02,4.140e-02
11104,3.553e+03,0.321466,1.019e-06,9.308e+00,8.862e+00,4.125e+01,9.853e-02,4.140e-02
11105,3.553e+03,0.324660,1.066e-06,9.304e+00,8.860e+00,4.125e+01,9.853e-02,4.140e-02
11106,3.554e+03,0.327854,1.103e-06,9.305e+00,8.861e+00,4.125e+01,9.853e-02,4.140e-02
11107,3.554e+03,0.331048,1.158e-06,9.303e+00,8.859e+00,4.125e+01,9.853e-02,4.140e-02
11108,3.554e+03,0.334242,1.186e-06,9.305e+00,8.861e+00,4.125e+01,9.853e-02,4.140e-02
11109,3.555e+03,0.337436,1.211e-06,9.305e+00,8.860e+00,4.126e+01,9.853e-02,4.140e-02
11110,3.555e+03,0.340630,1.229e-06,9.307e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11111,3.555e+03,0.343824,1.245e-06,9.307e+00,8.862e+00,4.127e+01,9.853e-02,4.140e-02
11112,3.556e+03,0.347018,1.274e-06,9.306e+00,8.860e+00,4.127e+01,9.853e-02,4.140e-02
11113,3.556e+03,0.350372,1.284e-06,9.309e+00,8.863e+00,4.127e+01,9.853e-02,4.140e-02
11114,3.556e+03,0.353566,1.295e-06,9.303e+00,8.859e+00,4.127e+01,9.853e-02,4.140e-02
11115,3.556e+03,0.356760,1.312e-06,9.309e+00,8.864e+00,4.127e+01,9.853e-02,4.140e-02
11116,3.557e+03,0.359954,1.338e-06,9.307e+00,8.861e+00,4.127e+01,9.853e-02,4.140e-02
11117,3.557e+03,0.363148,1.338e-06,9.306e+00,8.861e+00,4.127e+01,9.853e-02,4.140e-02
11118,3.557e+03,0.366342,1.351e-06,9.305e+00,8.860e+00,4.127e+01,9.853e-02,4.140e-02
11119,3.558e+03,0.369536,1.366e-06,9.307e+00,8.863e+00,4.127e+01,9.853e-02,4.140e-02
11120,3.558e+03,0.372730,1.370e-06,9.309e+00,8.864e+00,4.127e+01,9.853e-02,4.140e-02
11121,3.558e+03,0.375924,1.366e-06,9.306e+00,8.861e+00,4.127e+01,9.853e-02,4.140e-02
11122,3.559e+03,0.379118,1.376e-06,9.304e+00,8.860e+00,4.126e+01,9.853e-02,4.140e-02
11123,3.559e+03,0.382313,1.389e-06,9.307e+00,8.862e+00,4.126e+01,9.853e-02,4.140e-02
11124,3.559e+03,0.385507,1.394e-06,9.305e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11125,3.560e+03,0.388701,1.380e-06,9.305e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11126,3.560e+03,0.391895,1.396e-06,9.306e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11127,3.560e+03,0.395089,1.408e-06,9.307e+00,8.862e+00,4.126e+01,9.853e-02,4.140e-02
11128,3.561e+03,0.398283,1.410e-06,9.304e+00,8.859e+00,4.126e+01,9.853e-02,4.140e-02
11129,3.561e+03,0.401477,1.414e-06,9.306e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11130,3.561e+03,0.404671,1.418e-06,9.307e+00,8.862e+00,4.125e+01,9.853e-02,4.140e-02
11131,3.562e+03,0.407865,1.423e-06,9.305e+00,8.860e+00,4.125e+01,9.853e-02,4.140e-02
11132,3.562e+03,0.411059,1.427e-06,9.306e+00,8.862e+00,4.125e+01,9.853e-02,4.140e-02
11133,3.562e+03,0.414253,1.427e-06,9.305e+00,8.860e+00,4.125e+01,9.853e-02,4.140e-02
11134,3.563e+03,0.417447,1.432e-06,9.305e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11135,3.563e+03,0.420641,1.431e-06,9.305e+00,8.860e+00,4.126e+01,9.853e-02,4.140e-02
11136,3.563e+03,0.423835,1.439e-06,9.304e+00,8.859e+00,4.125e+01,9.853e-02,4.140e-02
11137,3.564e+03,0.427189,1.430e-06,9.304e+00,8.859e+00,4.125e+01,9.853e-02,4.140e-02
11138,3.564e+03,0.430383,1.436e-06,9.304e+00,8.860e+00,4.125e+01,9.853e-02,4.140e-02
11139,3.564e+03,0.433577,1.436e-06,9.303e+00,8.859e+00,4.125e+01,9.853e-02,4.140e-02
11140,3.564e+03,0.436771,1.448e-06,9.304e+00,8.859e+00,4.125e+01,9.853e-02,4.140e-02
11141,3.565e+03,0.439965,1.450e-06,9.302e+00,8.858e+00,4.125e+01,9.853e-02,4.140e-02
11142,3.565e+03,0.443159,1.451e-06,9.305e+00,8.860e+00,4.126e+01,9.853e-02,4.140e-02
11143,3.565e+03,0.446353,1.451e-06,9.305e+00,8.860e+00,4.126e+01,9.853e-02,4.140e-02
11144,3.566e+03,0.449547,1.448e-06,9.305e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11145,3.566e+03,0.452741,1.460e-06,9.306e+00,8.862e+00,4.127e+01,9.853e-02,4.140e-02
11146,3.566e+03,0.455935,1.443e-06,9.309e+00,8.863e+00,4.127e+01,9.853e-02,4.140e-02
11147,3.567e+03,0.459129,1.462e-06,9.307e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11148,3.567e+03,0.462323,1.461e-06,9.305e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11149,3.567e+03,0.465517,1.458e-06,9.304e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11150,3.568e+03,0.468711,1.466e-06,9.305e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11151,3.568e+03,0.471906,1.463e-06,9.307e+00,8.863e+00,4.127e+01,9.853e-02,4.140e-02
11152,3.568e+03,0.475100,1.466e-06,9.305e+00,8.860e+00,4.127e+01,9.853e-02,4.140e-02
11153,3.569e+03,0.478294,1.472e-06,9.308e+00,8.863e+00,4.127e+01,9.853e-02,4.140e-02
11154,3.569e+03,0.481488,1.474e-06,9.306e+00,8.861e+00,4.127e+01,9.853e-02,4.140e-02
11155,3.569e+03,0.484682,1.481e-06,9.309e+00,8.864e+00,4.128e+01,9.853e-02,4.140e-02
11156,3.570e+03,0.487876,1.484e-06,9.307e+00,8.863e+00,4.128e+01,9.853e-02,4.140e-02
11157,3.570e+03,0.491070,1.495e-06,9.307e+00,8.862e+00,4.128e+01,9.853e-02,4.140e-02
11158,3.570e+03,0.494264,1.495e-06,9.308e+00,8.863e+00,4.128e+01,9.853e-02,4.140e-02
11159,3.571e+03,0.497458,1.505e-06,9.306e+00,8.862e+00,4.127e+01,9.853e-02,4.140e-02
11160,3.571e+03,0.500812,1.513e-06,9.305e+00,8.861e+00,4.127e+01,9.853e-02,4.140e-02
11161,3.571e+03,0.504006,1.518e-06,9.306e+00,8.861e+00,4.127e+01,9.853e-02,4.140e-02
11162,3.572e+03,0.507200,1.524e-06,9.306e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11163,3.572e+03,0.510394,1.526e-06,9.308e+00,8.863e+00,4.127e+01,9.853e-02,4.140e-02
11164,3.572e+03,0.513588,1.530e-06,9.307e+00,8.861e+00,4.127e+01,9.853e-02,4.140e-02
11165,3.572e+03,0.516782,1.537e-06,9.307e+00,8.862e+00,4.127e+01,9.853e-02,4.140e-02
11166,3.573e+03,0.519976,1.535e-06,9.306e+00,8.861e+00,4.127e+01,9.853e-02,4.140e-02
11167,3.573e+03,0.523170,1.555e-06,9.305e+00,8.861e+00,4.127e+01,9.853e-02,4.140e-02
11168,3.573e+03,0.526364,1.555e-06,9.307e+00,8.862e+00,4.127e+01,9.853e-02,4.140e-02
11169,3.574e+03,0.529558,1.546e-06,9.306e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11170,3.574e+03,0.532752,1.559e-06,9.305e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11171,3.574e+03,0.535946,1.561e-06,9.305e+00,8.860e+00,4.126e+01,9.853e-02,4.140e-02
11172,3.575e+03,0.539140,1.565e-06,9.305e+00,8.861e+00,4.127e+01,9.853e-02,4.140e-02
11173,3.575e+03,0.542334,1.569e-06,9.304e+00,8.859e+00,4.126e+01,9.853e-02,4.140e-02
11174,3.575e+03,0.545528,1.579e-06,9.303e+00,8.859e+00,4.126e+01,9.853e-02,4.140e-02
11175,3.576e+03,0.548722,1.575e-06,9.306e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11176,3.576e+03,0.551916,1.585e-06,9.305e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11177,3.576e+03,0.555110,1.589e-06,9.307e+00,8.862e+00,4.126e+01,9.853e-02,4.140e-02
11178,3.577e+03,0.558305,1.600e-06,9.301e+00,8.857e+00,4.126e+01,9.853e-02,4.140e-02
11179,3.577e+03,0.561499,1.613e-06,9.304e+00,8.860e+00,4.125e+01,9.853e-02,4.140e-02
11180,3.577e+03,0.564693,1.613e-06,9.306e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11181,3.578e+03,0.567887,1.617e-06,9.305e+00,8.859e+00,4.126e+01,9.853e-02,4.140e-02
11182,3.578e+03,0.571240,1.626e-06,9.303e+00,8.858e+00,4.126e+01,9.853e-02,4.140e-02
11183,3.578e+03,0.574434,1.632e-06,9.304e+00,8.860e+00,4.126e+01,9.853e-02,4.140e-02
11184,3.579e+03,0.577629,1.636e-06,9.307e+00,8.862e+00,4.127e+01,9.853e-02,4.140e-02
11185,3.579e+03,0.580823,1.642e-06,9.306e+00,8.861e+00,4.127e+01,9.853e-02,4.140e-02
11186,3.579e+03,0.584017,1.650e-06,9.308e+00,8.862e+00,4.127e+01,9.853e-02,4.140e-02
11187,3.580e+03,0.587211,1.666e-06,9.307e+00,8.861e+00,4.127e+01,9.853e-02,4.140e-02
11188,3.580e+03,0.590405,1.690e-06,9.306e+00,8.861e+00,4.126e+01,9.853e-02,4.140e-02
11189,3.580e+03,0.593599,1.701e-06,9.303e+00,8.858e+00,4.125e+01,9.853e-02,4.140e-02
